Isomap1,Isomap2,Macro_Desastre
-0.05867951774085372,0.227483063500343,Inundações e Chuvas
-0.0046838960867814795,0.004099556432428316,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
0.2518393165959851,-0.12092286538864302,Inundações e Chuvas
-0.011529600370174597,0.0008490189369537343,Seca e Estiagem
-0.014001970069216602,0.0027266768757937443,Tempestades Severas
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
0.0022145538709070333,0.005971524364983456,Tempestades Severas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.004028500562337082,0.00684376019259579,Seca e Estiagem
-0.002589263460670237,0.006766237869487253,Inundações e Chuvas
-0.0035172930351188712,0.00572651050415985,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0031400537842869165,0.006303254723477061,Seca e Estiagem
0.5680603431976116,-0.011991416041027455,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Deslizamentos
-0.0024184074818533225,0.006717451454591917,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0029187530862818194,0.00678877277718811,Inundações e Chuvas
-0.004050226973164907,0.0054956482228541185,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Seca e Estiagem
-0.002668778589658718,0.00651190096784247,Seca e Estiagem
-0.1957530687163509,-0.1876141620564693,Seca e Estiagem
0.049657245874842486,-0.0043691738989175685,Tempestades Severas
-0.017503196157669893,-0.0027705333511983763,Seca e Estiagem
0.00182573881589283,0.008131356789269965,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.0038284325845504667,0.08909923013266446,Inundações e Chuvas
-0.027643820445968303,-0.0005315592434866574,Seca e Estiagem
-0.0025109097778872615,0.006639284332516263,Tempestades Severas
-0.01447258378254929,-0.005978160551705712,Seca e Estiagem
-0.010936033425813022,-0.001152484726444013,Inundações e Chuvas
0.0011312008147505615,0.005345165682629084,Inundações e Chuvas
0.04425076185340495,-0.019460212389259015,Tempestades Severas
-0.17170794264412484,-0.16458242121679006,Seca e Estiagem
-0.0026552610646351465,0.006544824180036168,Seca e Estiagem
-0.001138661013946586,0.014715772123810068,Inundações e Chuvas
-0.0033986935856508255,0.006073440913635891,Seca e Estiagem
-0.007473122545131116,0.0025570707763950067,Seca e Estiagem
-0.005066323455118492,0.0053759313341357725,Seca e Estiagem
-0.041082718150728594,-0.037993333876623,Seca e Estiagem
-0.006419688877553777,0.0035154781173461643,Seca e Estiagem
-0.0015199199190515699,0.006608545863900771,Inundações e Chuvas
-0.008664470103681746,0.0015544987720235667,Seca e Estiagem
-0.2770730625285977,0.06204647356412482,Inundações e Chuvas
-0.0016271952376389462,0.005472186000462363,Tempestades Severas
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.0024207017964132547,0.006718680919141815,Inundações e Chuvas
-0.002569370187103485,0.0067379836966713486,Inundações e Chuvas
0.007667184177446871,0.005006233920400193,Inundações e Chuvas
0.0013097460571469184,0.0007617536098498979,Inundações e Chuvas
-0.26102217867922795,-0.25145409956797304,Seca e Estiagem
0.0045467453410728415,0.005963673836843643,Inundações e Chuvas
-0.0046396378693425114,0.009476624835000893,Inundações e Chuvas
-0.0001000513852222903,-0.0104113972283856,Inundações e Chuvas
-0.0033759526330963763,0.009102887186169778,Inundações e Chuvas
-0.005339503448064757,0.004404636455958224,Seca e Estiagem
-0.004679860988823558,0.005345994207812263,Seca e Estiagem
-0.02355567143205365,-0.010402650877730995,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.003412151731394189,0.006070489765084092,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Tempestades Severas
-0.010828977094536037,-0.0003814459472125608,Seca e Estiagem
-0.0024263189034639788,0.006710014340824018,Inundações e Chuvas
-0.004291896136941469,0.005359430865489233,Seca e Estiagem
-0.002426380246747374,0.006716395378702377,Inundações e Chuvas
-0.0489036891719749,0.035358534206223306,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.009490041527463102,0.06892338084748618,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0045549590045030185,0.023027402323828102,Inundações e Chuvas
-0.009012547856153168,0.0012874335124499496,Seca e Estiagem
-0.004001137313279612,0.005334498932923794,Seca e Estiagem
0.00019880142738388788,0.0067904757407553406,Inundações e Chuvas
-0.004813420455113383,0.011743246449475211,Inundações e Chuvas
0.056947995120855216,-0.004541814174423976,Inundações e Chuvas
-0.0024213410832643954,0.006714823306557431,Deslizamentos
-0.006208547043524189,0.00414307745068784,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.00534554316001993,0.004309717855752421,Seca e Estiagem
-0.0189451129604859,-0.007286754329365374,Seca e Estiagem
-0.004740124389495154,0.004793850709979451,Seca e Estiagem
-0.0033040272081868026,0.006108165599589256,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.004614035177045254,0.004930391661589679,Seca e Estiagem
-0.001953338726411272,0.006401501810296295,Incêndios Florestais
-0.005284356510992992,0.017112020064330415,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.002421338839145487,0.006717706822324943,Incêndios Florestais
-0.0021602977473129197,0.006681216083538298,Tempestades Severas
-0.002160302786166461,0.00668121700747367,Inundações e Chuvas
-0.0024184074818533225,0.006717451454591917,Tempestades Severas
-0.0024184074818533225,0.006717451454591917,Incêndios Florestais
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
0.002540955483877252,0.0016750404673915257,Tempestades Severas
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.00302391352445267,0.0062473403713696135,Seca e Estiagem
-0.0024184074818533225,0.006717451454591917,Inundações e Chuvas
-0.0069052873188452215,0.003059253246959098,Seca e Estiagem
0.007667047201495528,0.005008461445607992,Tempestades Severas
