Isomap1,Isomap2,Macro_Desastre
-0.07703309080411601,0.006078202485287027,Inundações e Chuvas
-0.11150926669583405,-0.01899463118597961,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.07978597636485756,0.03175404000307869,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.09074168863435672,-0.010906807953432083,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.09256218159373056,-0.012768782546221475,Inundações e Chuvas
-0.11290246340930433,-0.019527430757757473,Seca e Estiagem
12.606476751823964,-1.2573604965254408,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.23762465415177833,-0.04818383408666819,Seca e Estiagem
-0.9038380814900245,-0.32592824673471577,Seca e Estiagem
-0.7450700764930137,-0.14632063119592278,Seca e Estiagem
-0.08560271540837867,-0.00276619391744441,Inundações e Chuvas
-0.18377227195919277,-0.025335426022487416,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.03882809930754457,0.02494050297791384,Inundações e Chuvas
-0.05338979382681119,-0.030930565494045867,Inundações e Chuvas
-0.11298662260309357,-0.019708171573550568,Seca e Estiagem
-0.04167409535078623,0.4033474572837028,Inundações e Chuvas
-0.5487346972857242,-0.15427164988673814,Seca e Estiagem
-0.1341261341899316,0.04950646190830971,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.16860736545614818,-0.06781002314647165,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
2.3558058306704446,0.6976463710434442,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.21049260762264072,-0.054153813391986015,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
4.002418321224792,-0.34748488755796164,Inundações e Chuvas
0.697909867591101,8.971492670564826,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Tempestades Severas
-0.2447002647920029,-0.03316090266732531,Seca e Estiagem
-0.1140694260998076,-0.03000261936182383,Seca e Estiagem
-3.73071184735327,-0.6042753370430013,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Deslizamentos
-0.047294102153010616,0.017793555442632,Inundações e Chuvas
-0.13269110259010294,-0.023485088289137424,Seca e Estiagem
-0.20996809335263486,-0.054826325217962435,Seca e Estiagem
-0.4293327173319658,-0.1279011671068344,Seca e Estiagem
-0.08575352525314457,-0.14490745197769647,Inundações e Chuvas
-3.315753696619391,1.4406169728288591,Inundações e Chuvas
-0.5206082334759315,-0.021878476402087413,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.2343348554241013,-0.08976869346332425,Seca e Estiagem
-0.19640678250989463,-0.050283070866472664,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
-0.10630841211724427,-0.015301321296025931,Tempestades Severas
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.4534959379742661,-0.09118163783061024,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.10630841211724427,-0.015301321296025931,Deslizamentos
1.161308666380733,-0.7001837080377843,Inundações e Chuvas
-0.09893745240799363,0.004371644355622422,Inundações e Chuvas
-2.4026954192757453,-0.44816697588988347,Seca e Estiagem
-2.317020299783412,7.261833758524488,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Seca e Estiagem
-0.10780349528476686,-0.016275209950625983,Seca e Estiagem
-1.3566876665570475,-0.33315792466104976,Inundações e Chuvas
-0.498123752014901,-0.09229573318769517,Seca e Estiagem
-0.10912069545082559,-0.03592364942850249,Incêndios Florestais
-0.10630841211724427,-0.015301321296025931,Deslizamentos
-0.10630841211724427,-0.015301321296025931,Inundações e Chuvas
-0.10630841211724427,-0.015301321296025931,Incêndios Florestais
